,datetime_of_scrape,start_date,end_date,length_of_stay,itinerary,price,duration_there,duration_back,total_duration,n_stops_there,n_stops_back,total_stops,airline_there,airline_back,agency
1246,2023-08-06 1819,2023-10-02,2023-10-17,15,13554-2310021715--31799-2-10957-2310032350|10957-2310170115--31799-2-13554-2310171340,819.278,26.083333333333332,16.916666666666668,43.0,2,2,4,SWISS,SWISS,SWISS
1231,2023-08-06 1819,2023-10-02,2023-10-17,15,"13554-2310021655--32339-2-10957-2310040310|10957-2310172110--32339,-30727-2-13554-2310181810",600.798,29.75,25.5,55.25,2,2,4,ITA Airways,Etihad Airways,Mytrip
1708,2023-08-06 1819,2023-10-03,2023-10-13,10,13542-2310031050--31734-1-10957-2310040440|10957-2310130620--31734-1-13542-2310131610,645.17,13.333333333333334,14.333333333333334,27.666666666666668,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
1709,2023-08-06 1819,2023-10-03,2023-10-13,10,13542-2310031700--31734-1-10957-2310050440|10957-2310130620--31734-1-13542-2310131610,595.17,31.166666666666668,14.333333333333334,45.5,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
1754,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-1-10957-2310040440|10957-2310150655--32213-1-13554-2310151505,913.572,12.75,12.666666666666666,25.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1753,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-1-10957-2310040440|10957-2310150620--32213-1-13554-2310151505,1193.572,12.75,13.25,26.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1756,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-1-10957-2310040500|10957-2310150655--32213-1-13554-2310151505,633.572,13.083333333333334,12.666666666666666,25.75,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1755,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-1-10957-2310040500|10957-2310150620--32213-1-13554-2310151505,913.572,13.083333333333334,13.25,26.333333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1794,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-1-10957-2310040440|10957-2310150655--32213-1-13542-2310151610,867.574,13.333333333333334,13.75,27.083333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1791,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--31734-1-10957-2310040440|10957-2310150620--31734-1-13542-2310151610,753.17,13.333333333333334,14.333333333333334,27.666666666666668,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
1792,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--31734-1-10957-2310040440|10957-2310150620--31734-1-13542-2310161000,693.17,13.333333333333334,32.166666666666664,45.5,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
1796,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-1-10957-2310040500|10957-2310150655--32213-1-13542-2310151610,594.574,13.666666666666666,13.75,27.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1795,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-1-10957-2310040500|10957-2310150620--32213-1-13542-2310151610,867.574,13.666666666666666,14.333333333333334,28.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1750,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-1-10957-2310040440|10957-2310150655--32213-1-13554-2310151505,913.572,17.416666666666668,12.666666666666666,30.083333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1749,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-1-10957-2310040440|10957-2310150620--32213-1-13554-2310151505,1193.572,17.416666666666668,13.25,30.666666666666668,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1752,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-1-10957-2310040500|10957-2310150655--32213-1-13554-2310151505,633.572,17.75,12.666666666666666,30.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1751,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-1-10957-2310040500|10957-2310150620--32213-1-13554-2310151505,913.572,17.75,13.25,31.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1758,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310032210--32213-1-10957-2310050440|10957-2310150655--32213-1-13554-2310151505,913.572,26.0,12.666666666666666,38.666666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1757,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310032210--32213-1-10957-2310050440|10957-2310150620--32213-1-13554-2310151505,1193.572,26.0,13.25,39.25,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1760,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310032210--32213-1-10957-2310050500|10957-2310150655--32213-1-13554-2310151505,633.572,26.333333333333332,12.666666666666666,39.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1759,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310032210--32213-1-10957-2310050500|10957-2310150620--32213-1-13554-2310151505,913.572,26.333333333333332,13.25,39.58333333333333,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1800,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-1-10957-2310050440|10957-2310150655--32213-1-13542-2310151610,867.574,31.166666666666668,13.75,44.91666666666667,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1797,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--31734-1-10957-2310050440|10957-2310150620--31734-1-13542-2310151610,703.17,31.166666666666668,14.333333333333334,45.5,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
1798,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--31734-1-10957-2310050440|10957-2310150620--31734-1-13542-2310161000,643.17,31.166666666666668,32.166666666666664,63.33333333333333,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
1802,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-1-10957-2310050500|10957-2310150655--32213-1-13542-2310151610,594.574,31.5,13.75,45.25,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1801,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-1-10957-2310050500|10957-2310150620--32213-1-13542-2310151610,867.574,31.5,14.333333333333334,45.833333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1729,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310040850|9601-2310152100--32213-2-13554-2310161505,977.574,16.916666666666668,22.583333333333332,39.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1728,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310040850|9601-2310151955--32213-2-13554-2310161505,977.574,16.916666666666668,23.666666666666668,40.583333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
1727,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310040850|9601-2310150920--32213-2-13554-2310161505,981.574,16.916666666666668,34.25,51.16666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1726,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310040850|9601-2310150545--32213-2-13554-2310161505,1133.574,16.916666666666668,37.833333333333336,54.75,2,2,4,Turkish Airlines,IndiGo,IndiGo
1725,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310040850|9601-2310150530--32213-2-13554-2310161505,1004.574,16.916666666666668,38.083333333333336,55.0,2,2,4,Turkish Airlines,IndiGo,IndiGo
1765,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310040850|9601-2310152100--32213-2-13542-2310161610,924.572,17.5,23.666666666666668,41.16666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1764,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310040850|9601-2310151955--32213-2-13542-2310161610,924.572,17.5,24.75,42.25,2,2,4,Turkish Airlines,IndiGo,IndiGo
1763,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310040850|9601-2310150920--32213-2-13542-2310161610,928.572,17.5,35.333333333333336,52.833333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
1762,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310040850|9601-2310150545--32213-2-13542-2310161610,1080.572,17.5,38.916666666666664,56.416666666666664,2,2,4,Turkish Airlines,IndiGo,IndiGo
1761,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310040850|9601-2310150530--32213-2-13542-2310161610,951.572,17.5,39.166666666666664,56.666666666666664,2,2,4,Turkish Airlines,IndiGo,IndiGo
1737,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310152100--32213-2-13554-2310161505,972.574,21.583333333333332,22.583333333333332,44.166666666666664,2,2,4,Turkish Airlines,IndiGo,IndiGo
1735,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310151955--32213-2-13554-2310161505,972.574,21.583333333333332,23.666666666666668,45.25,2,2,4,Turkish Airlines,IndiGo,IndiGo
1738,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310152100--32213-2-13554-2310161645,972.574,21.583333333333332,24.25,45.83333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1736,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310151955--32213-2-13554-2310161645,972.574,21.583333333333332,25.333333333333332,46.916666666666664,2,2,4,Turkish Airlines,IndiGo,IndiGo
1733,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310150920--32213-2-13554-2310161505,976.574,21.583333333333332,34.25,55.83333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1734,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310150920--32213-2-13554-2310161645,976.574,21.583333333333332,35.916666666666664,57.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1731,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310150545--32213-2-13554-2310161505,1128.574,21.583333333333332,37.833333333333336,59.41666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1730,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310150530--32213-2-13554-2310161505,999.574,21.583333333333332,38.083333333333336,59.66666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1732,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041330|9601-2310150545--32213-2-13554-2310161645,1128.574,21.583333333333332,39.5,61.08333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1770,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310041330|9601-2310152100--32213-2-13542-2310161610,919.572,22.166666666666668,23.666666666666668,45.833333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
1769,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310041330|9601-2310151955--32213-2-13542-2310161610,919.572,22.166666666666668,24.75,46.91666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1768,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310041330|9601-2310150920--32213-2-13542-2310161610,923.572,22.166666666666668,35.333333333333336,57.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1767,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310041330|9601-2310150545--32213-2-13542-2310161610,1075.572,22.166666666666668,38.916666666666664,61.08333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1766,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310041330|9601-2310150530--32213-2-13542-2310161610,946.572,22.166666666666668,39.166666666666664,61.33333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1719,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-2-9601-2310041330|9601-2310152100--32213-2-13554-2310161505,972.574,26.25,22.583333333333332,48.83333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1718,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-2-9601-2310041330|9601-2310151955--32213-2-13554-2310161505,972.574,26.25,23.666666666666668,49.91666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1717,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-2-9601-2310041330|9601-2310150920--32213-2-13554-2310161505,976.574,26.25,34.25,60.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1716,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-2-9601-2310041330|9601-2310150545--32213-2-13554-2310161505,1128.574,26.25,37.833333333333336,64.08333333333334,2,2,4,Turkish Airlines,IndiGo,IndiGo
1715,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-2-9601-2310041330|9601-2310150530--32213-2-13554-2310161505,999.574,26.25,38.083333333333336,64.33333333333334,2,2,4,Turkish Airlines,IndiGo,IndiGo
1743,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041850|9601-2310152100--32213-2-13554-2310161505,971.574,26.916666666666668,22.583333333333332,49.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1742,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041850|9601-2310151955--32213-2-13554-2310161505,971.574,26.916666666666668,23.666666666666668,50.583333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
1741,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041850|9601-2310150920--32213-2-13554-2310161505,975.574,26.916666666666668,34.25,61.16666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1740,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041850|9601-2310150545--32213-2-13554-2310161505,1127.574,26.916666666666668,37.833333333333336,64.75,2,2,4,Turkish Airlines,IndiGo,IndiGo
1739,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-2-9601-2310041850|9601-2310150530--32213-2-13554-2310161505,998.574,26.916666666666668,38.083333333333336,65.0,2,2,4,Turkish Airlines,IndiGo,IndiGo
1775,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310042245|9601-2310152100--32213-2-13542-2310161610,915.572,31.416666666666668,23.666666666666668,55.083333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
1774,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310042245|9601-2310151955--32213-2-13542-2310161610,915.572,31.416666666666668,24.75,56.16666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1773,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310042245|9601-2310150920--32213-2-13542-2310161610,919.572,31.416666666666668,35.333333333333336,66.75,2,2,4,Turkish Airlines,IndiGo,IndiGo
1772,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310042245|9601-2310150545--32213-2-13542-2310161610,1071.572,31.416666666666668,38.916666666666664,70.33333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1771,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-2-9601-2310042245|9601-2310150530--32213-2-13542-2310161610,942.572,31.416666666666668,39.166666666666664,70.58333333333333,2,2,4,Turkish Airlines,IndiGo,IndiGo
1785,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310050850|9601-2310152100--32213-2-13542-2310161610,921.572,35.333333333333336,23.666666666666668,59.0,2,2,4,Turkish Airlines,IndiGo,IndiGo
1784,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310050850|9601-2310151955--32213-2-13542-2310161610,921.572,35.333333333333336,24.75,60.083333333333336,2,2,4,Turkish Airlines,IndiGo,IndiGo
1783,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310050850|9601-2310150920--32213-2-13542-2310161610,925.572,35.333333333333336,35.333333333333336,70.66666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1782,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310050850|9601-2310150545--32213-2-13542-2310161610,1077.572,35.333333333333336,38.916666666666664,74.25,2,2,4,Turkish Airlines,IndiGo,IndiGo
1781,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310050850|9601-2310150530--32213-2-13542-2310161610,948.572,35.333333333333336,39.166666666666664,74.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1790,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310052030|9601-2310152100--32213-2-13542-2310161610,917.572,47.0,23.666666666666668,70.66666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
1789,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310052030|9601-2310151955--32213-2-13542-2310161610,917.572,47.0,24.75,71.75,2,2,4,Turkish Airlines,IndiGo,IndiGo
1788,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310052030|9601-2310150920--32213-2-13542-2310161610,921.572,47.0,35.333333333333336,82.33333333333334,2,2,4,Turkish Airlines,IndiGo,IndiGo
1787,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310052030|9601-2310150545--32213-2-13542-2310161610,1073.572,47.0,38.916666666666664,85.91666666666666,2,2,4,Turkish Airlines,IndiGo,IndiGo
1786,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031700--32213-2-9601-2310052030|9601-2310150530--32213-2-13542-2310161610,944.572,47.0,39.166666666666664,86.16666666666666,2,2,4,Turkish Airlines,IndiGo,IndiGo
1748,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-3-9601-2310041540|9601-2310152100--32213-2-13554-2310161505,973.574,23.75,22.583333333333332,46.33333333333333,3,2,5,Turkish Airlines,IndiGo,IndiGo
1747,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-3-9601-2310041540|9601-2310151955--32213-2-13554-2310161505,973.574,23.75,23.666666666666668,47.41666666666667,3,2,5,Turkish Airlines,IndiGo,IndiGo
1746,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-3-9601-2310041540|9601-2310150920--32213-2-13554-2310161505,977.574,23.75,34.25,58.0,3,2,5,Turkish Airlines,IndiGo,IndiGo
1745,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-3-9601-2310041540|9601-2310150545--32213-2-13554-2310161505,1129.574,23.75,37.833333333333336,61.583333333333336,3,2,5,Turkish Airlines,IndiGo,IndiGo
1744,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310031125--32213-3-9601-2310041540|9601-2310150530--32213-2-13554-2310161505,1000.574,23.75,38.083333333333336,61.833333333333336,3,2,5,Turkish Airlines,IndiGo,IndiGo
1780,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-3-9601-2310041540|9601-2310152100--32213-2-13542-2310161610,920.572,24.333333333333332,23.666666666666668,48.0,3,2,5,Turkish Airlines,IndiGo,IndiGo
1779,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-3-9601-2310041540|9601-2310151955--32213-2-13542-2310161610,920.572,24.333333333333332,24.75,49.08333333333333,3,2,5,Turkish Airlines,IndiGo,IndiGo
1778,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-3-9601-2310041540|9601-2310150920--32213-2-13542-2310161610,924.572,24.333333333333332,35.333333333333336,59.66666666666667,3,2,5,Turkish Airlines,IndiGo,IndiGo
1777,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-3-9601-2310041540|9601-2310150545--32213-2-13542-2310161610,1076.572,24.333333333333332,38.916666666666664,63.25,3,2,5,Turkish Airlines,IndiGo,IndiGo
1776,2023-08-06 1819,2023-10-03,2023-10-15,12,13542-2310031050--32213-3-9601-2310041540|9601-2310150530--32213-2-13542-2310161610,947.572,24.333333333333332,39.166666666666664,63.5,3,2,5,Turkish Airlines,IndiGo,IndiGo
1724,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-3-9601-2310041540|9601-2310152100--32213-2-13554-2310161505,973.574,28.416666666666668,22.583333333333332,51.0,3,2,5,Turkish Airlines,IndiGo,IndiGo
1723,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-3-9601-2310041540|9601-2310151955--32213-2-13554-2310161505,973.574,28.416666666666668,23.666666666666668,52.083333333333336,3,2,5,Turkish Airlines,IndiGo,IndiGo
1722,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-3-9601-2310041540|9601-2310150920--32213-2-13554-2310161505,977.574,28.416666666666668,34.25,62.66666666666667,3,2,5,Turkish Airlines,IndiGo,IndiGo
1721,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-3-9601-2310041540|9601-2310150545--32213-2-13554-2310161505,1129.574,28.416666666666668,37.833333333333336,66.25,3,2,5,Turkish Airlines,IndiGo,IndiGo
1720,2023-08-06 1819,2023-10-03,2023-10-15,12,13554-2310030645--32213-3-9601-2310041540|9601-2310150530--32213-2-13554-2310161505,1000.574,28.416666666666668,38.083333333333336,66.5,3,2,5,Turkish Airlines,IndiGo,IndiGo
1840,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310031125--32213-1-10957-2310040440|10957-2310160655--32213-1-13554-2310161505,931.574,12.75,12.666666666666666,25.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1839,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310031125--32213-1-10957-2310040440|10957-2310160620--32213-1-13554-2310161505,1193.574,12.75,13.25,26.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1842,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310031125--32213-1-10957-2310040500|10957-2310160655--32213-1-13554-2310161505,651.574,13.083333333333334,12.666666666666666,25.75,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1841,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310031125--32213-1-10957-2310040500|10957-2310160620--32213-1-13554-2310161505,913.574,13.083333333333334,13.25,26.333333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1872,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031050--32213-1-10957-2310040440|10957-2310160655--32213-1-13542-2310161610,885.572,13.333333333333334,13.75,27.083333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1871,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031050--32213-1-10957-2310040440|10957-2310160620--32213-1-13542-2310161610,1140.572,13.333333333333334,14.333333333333334,27.666666666666668,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1874,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031050--32213-1-10957-2310040500|10957-2310160655--32213-1-13542-2310161610,612.572,13.666666666666666,13.75,27.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1873,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031050--32213-1-10957-2310040500|10957-2310160620--32213-1-13542-2310161610,867.572,13.666666666666666,14.333333333333334,28.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1836,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310030645--32213-1-10957-2310040440|10957-2310160655--32213-1-13554-2310161505,931.574,17.416666666666668,12.666666666666666,30.083333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1835,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310030645--32213-1-10957-2310040440|10957-2310160620--32213-1-13554-2310161505,1193.574,17.416666666666668,13.25,30.666666666666668,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1838,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310030645--32213-1-10957-2310040500|10957-2310160655--32213-1-13554-2310161505,651.574,17.75,12.666666666666666,30.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1837,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310030645--32213-1-10957-2310040500|10957-2310160620--32213-1-13554-2310161505,913.574,17.75,13.25,31.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1844,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310032210--32213-1-10957-2310050440|10957-2310160655--32213-1-13554-2310161505,931.574,26.0,12.666666666666666,38.666666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1843,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310032210--32213-1-10957-2310050440|10957-2310160620--32213-1-13554-2310161505,1193.574,26.0,13.25,39.25,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1846,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310032210--32213-1-10957-2310050500|10957-2310160655--32213-1-13554-2310161505,651.574,26.333333333333332,12.666666666666666,39.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1845,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310032210--32213-1-10957-2310050500|10957-2310160620--32213-1-13554-2310161505,913.574,26.333333333333332,13.25,39.58333333333333,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1876,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031700--32213-1-10957-2310050440|10957-2310160655--32213-1-13542-2310161610,885.572,31.166666666666668,13.75,44.91666666666667,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1875,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031700--32213-1-10957-2310050440|10957-2310160620--32213-1-13542-2310161610,1140.572,31.166666666666668,14.333333333333334,45.5,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1878,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031700--32213-1-10957-2310050500|10957-2310160655--32213-1-13542-2310161610,612.572,31.5,13.75,45.25,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1877,2023-08-06 1819,2023-10-03,2023-10-16,13,13542-2310031700--32213-1-10957-2310050500|10957-2310160620--32213-1-13542-2310161610,867.572,31.5,14.333333333333334,45.833333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
1818,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310031125--32213-2-9601-2310040850|9601-2310162100--32213-2-13554-2310171505,977.574,16.916666666666668,22.583333333333332,39.5,2,2,4,Turkish Airlines,IndiGo,IndiGo
1817,2023-08-06 1819,2023-10-03,2023-10-16,13,13554-2310031125--32213-2-9601-2310040850|9601-2310160920--32213-2-13554-2310171505,981.574,16.916666666666668,34.25,51.16666666666667,2,2,4,Turkish Airlines,IndiGo,IndiGo
